customer_name,date_spec,use_type,volume,brand_name,uom_code,version_type
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,CHWI A PPX,36,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,CHWI B PPX,168,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,CHWI A OD,42,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,CHWI B PPX,230,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2026,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,CHWI A PPX,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,CHWI B PPX,268,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,CHWI A OD,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,CHWI B OD,12,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,CHWI CX,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,TG,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,HA,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,DFVII,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/01/2027,OTHER,0,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,CHWI B PPX,221,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/02/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/03/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/04/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/05/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/06/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,CHWI B PPX,268,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,CHWI B OD,12,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/07/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,CHWI B PPX,209,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/08/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/09/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/10/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/11/2027,OTHER,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,CHWI A PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,CHWI B PPX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,CHWI A OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,CHWI B OD,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,CHWI CX,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,TG,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,HA,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,DFVII,,N7,MG,AB
ORGANIZACION VIHONCO IPS SOCIEDAD,01/12/2027,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,CHWI A PPX,98,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,CHWI A OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,HA,13,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/01/2022,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,CHWI A PPX,72,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,CHWI B PPX,-,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,CHWI A OD,56,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,CHWI B OD,-,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,CHWI CX,-,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,TG,-,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,HA,14,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/02/2022,OTHER,-,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,CHWI A PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,CHWI A OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,HA,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/03/2022,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,CHWI A PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,CHWI A OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,HA,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/04/2022,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,CHWI A PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,CHWI A OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,HA,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/05/2022,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,CHWI A PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,CHWI A OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,HA,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/06/2022,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,CHWI A PPX,110,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,CHWI A OD,131,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,HA,18,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/07/2022,OTHER,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,CHWI A PPX,72,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,CHWI B PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,CHWI A OD,50,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,TG,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,HA,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,DFVII,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/08/2022,OTHER,67,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2022,CHWI A PPX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2022,CHWI B PPX,3341.8333333333335,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2022,CHWI A OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2022,CHWI B OD,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2022,CHWI CX,,N7,MG,AB
ORGANIZACIÓN CLINICA GENERAL DEL NORTE,01/09/2022,TG,,N7,MG,AB
